Fold,Features,Classifier_Params,AUC
outer_4_inner_1,"Index(['baseline_num_met_organs', 'original_shape_Elongation',
       'original_shape_Flatness', 'original_shape_SurfaceVolumeRatio',
       'original_glszm_SizeZoneNonUniformityNormalized'],
      dtype='object')","{'subsample': 0.8, 'n_estimators': 50, 'max_depth': 3, 'learning_rate': 0.1}",0.6515837104072398
outer_4_inner_2,"Index(['n_lesions', 'original_shape_Flatness',
       'original_shape_SurfaceVolumeRatio',
       'original_glszm_SizeZoneNonUniformityNormalized', 'weight'],
      dtype='object')","{'subsample': 0.8, 'n_estimators': 50, 'max_depth': 3, 'learning_rate': 0.1}",0.7511111111111111
outer_4_inner_3,"Index(['n_lesions', 'original_shape_Flatness',
       'original_glszm_SizeZoneNonUniformityNormalized',
       'original_glszm_SmallAreaEmphasis', 'weight'],
      dtype='object')","{'subsample': 0.8, 'n_estimators': 50, 'max_depth': 3, 'learning_rate': 0.1}",0.6459330143540669
outer_4_inner_4,"Index(['n_lesions', 'original_shape_Elongation', 'original_shape_Flatness',
       'original_shape_SurfaceVolumeRatio', 'weight'],
      dtype='object')","{'subsample': 0.8, 'n_estimators': 50, 'max_depth': 3, 'learning_rate': 0.1}",0.7107843137254901
outer_4_inner_5,"Index(['n_lesions', 'original_shape_Elongation', 'original_shape_Flatness',
       'original_shape_SurfaceVolumeRatio', 'original_glszm_ZonePercentage'],
      dtype='object')","{'subsample': 0.8, 'n_estimators': 50, 'max_depth': 3, 'learning_rate': 0.1}",0.6414141414141414
outer_5_inner_1,"Index(['n_lesions', 'original_shape_Flatness',
       'original_shape_SurfaceVolumeRatio',
       'original_gldm_SmallDependenceEmphasis',
       'original_glszm_ZonePercentage'],
      dtype='object')","{'subsample': 0.8, 'n_estimators': 50, 'max_depth': 3, 'learning_rate': 0.1}",0.6933333333333334
outer_5_inner_2,"Index(['original_shape_Flatness', 'original_shape_SurfaceVolumeRatio',
       'original_glrlm_RunLengthNonUniformityNormalized',
       'original_glrlm_RunPercentage', 'original_glrlm_ShortRunEmphasis'],
      dtype='object')","{'subsample': 1.0, 'n_estimators': 50, 'max_depth': 3, 'learning_rate': 0.1}",0.5248868778280543
outer_5_inner_3,"Index(['n_lesions', 'original_shape_Elongation', 'original_shape_Flatness',
       'original_glszm_SizeZoneNonUniformityNormalized', 'weight'],
      dtype='object')","{'subsample': 0.8, 'n_estimators': 50, 'max_depth': 5, 'learning_rate': 0.1}",0.6772486772486772
outer_5_inner_4,"Index(['n_lesions', 'original_shape_Flatness',
       'original_shape_SurfaceVolumeRatio',
       'original_gldm_DependenceNonUniformityNormalized',
       'original_glszm_SizeZoneNonUniformityNormalized'],
      dtype='object')","{'subsample': 1.0, 'n_estimators': 50, 'max_depth': 3, 'learning_rate': 0.1}",0.6923076923076923
outer_5_inner_5,"Index(['n_lesions', 'original_shape_Flatness',
       'original_glszm_SizeZoneNonUniformityNormalized',
       'original_glszm_SmallAreaEmphasis', 'weight'],
      dtype='object')","{'subsample': 1.0, 'n_estimators': 50, 'max_depth': 3, 'learning_rate': 0.1}",0.6899038461538461
